,ast,bs,defr,dk,dkA,ef,fb,fg,fgA,fgtA,fo,foul,ft,ftA,gd,offr,pp,ppA,pscore,stl,tf,threep,threepA,to,wft,woft,rb,score,trueShooting,astRatio,rebRatio,home_away,gmkey,tcode
6491,2.0000,0.3333,6.3333,0.6667,0.6667,0.0000,0.0000,1.3333,4.6667,6.6667,2.0000,1.3333,1.0000,1.3333,0.0000,2.3333,1.0000,3.0000,2.0000,0.3333,0.0000,1.0000,2.0000,2.3333,0.6667,0.6667,8.6667,6.6667,0.3596166521310806,16.666666666666668,1333.5515543619792,2,S37G01N220,50
6492,5.0000,0.5000,3.0000,0.5000,1.0000,0.0000,0.0000,5.5000,11.0000,15.0000,1.5000,2.0000,0.0000,0.0000,0.0000,3.0000,5.0000,8.5000,10.0000,0.5000,0.0000,1.5000,4.0000,1.0000,0.5000,1.5000,6.0000,15.5000,0.5035885125398636,23.764705657958984,479.8746032714844,2,S37G01N221,35
6493,4.5000,0.5000,1.5000,0.0000,0.0000,0.0000,0.0000,4.0000,5.0000,8.0000,3.5000,1.0000,0.5000,1.0000,0.0000,0.5000,3.5000,3.5000,7.0000,1.0000,0.0000,2.0000,3.0000,1.5000,0.0000,1.0000,2.0000,14.5000,0.8719362914562225,25.676279067993164,190.65259552001953,1,S37G01N221,70
6494,2.6667,0.0000,2.6667,0.0000,0.0000,0.3333,0.0000,3.3333,6.6667,10.6667,1.3333,1.6667,0.3333,0.3333,0.0000,2.0000,3.0000,6.0000,6.0000,0.6667,0.3333,1.0000,4.0000,1.0000,0.6667,1.0000,4.6667,10.0000,0.4652680704991023,15.974191665649414,627.7008870442709,2,S37G01N222,30
6495,1.5000,1.0000,4.5000,0.5000,0.5000,0.0000,0.0000,3.5000,5.0000,5.5000,1.0000,0.5000,0.0000,0.0000,0.5000,2.0000,3.5000,5.0000,7.0000,1.0000,0.0000,0.5000,0.5000,1.0000,0.5000,0.0000,6.5000,8.5000,0.8214285671710968,13.636363983154297,1769.9951477050781,1,S37G01N222,60
6496,1.6667,1.0000,2.3333,0.3333,0.3333,0.0000,0.0000,1.6667,3.6667,5.6667,1.0000,1.3333,1.3333,1.3333,0.0000,1.6667,1.6667,3.6667,3.3333,0.3333,0.0000,0.6667,2.0000,2.0000,0.3333,1.0000,4.0000,6.6667,0.5192069411277771,11.674173990885416,481.49754842122394,2,S37G01N223,10
6497,2.0000,1.3333,5.0000,0.6667,0.6667,0.0000,0.0000,2.6667,4.3333,7.0000,2.6667,1.3333,1.3333,2.0000,0.0000,0.6667,2.3333,3.0000,4.6667,1.3333,0.0000,1.3333,2.6667,1.0000,0.6667,0.6667,5.6667,10.6667,0.6677472194035848,19.314293543497723,614.9036458333334,1,S37G01N223,35
6498,0.0000,0.0000,2.0000,1.0000,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,0.5000,1.0000,0.5000,0.5000,0.0000,0.0000,2.0000,2.0000,4.0000,0.5000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,2.0000,4.5000,0.5067567825317383,0.0,645.50048828125,1,S37G01N224,06
6499,1.0000,0.6667,3.6667,0.0000,0.0000,0.0000,0.0000,3.3333,7.3333,11.3333,1.6667,2.6667,0.6667,1.3333,0.3333,3.3333,3.0000,5.3333,6.0000,0.3333,0.0000,1.0000,4.0000,1.0000,1.3333,1.3333,7.0000,10.3333,0.3046066264311473,8.90680996576945,819.130381266276,2,S37G01N224,70
6500,2.0000,0.0000,1.5000,0.0000,0.0000,0.5000,0.0000,1.0000,5.0000,7.0000,1.5000,2.5000,0.5000,1.0000,0.0000,0.5000,1.0000,3.0000,2.0000,0.0000,0.5000,1.0000,2.0000,1.5000,1.0000,1.5000,2.0000,5.5000,0.3536885231733322,17.059463500976562,412.09131622314453,1,S37G01N225,16
6501,0.3333,0.0000,2.3333,0.3333,0.3333,0.0000,0.0000,1.3333,3.3333,5.6667,0.6667,1.6667,0.3333,0.6667,0.0000,0.3333,1.3333,2.6667,2.6667,0.3333,0.0000,1.0000,2.3333,0.3333,0.3333,1.3333,2.6667,6.0000,0.18891688187917074,1.864280382792155,387.7300618489583,2,S37G01N225,55
6502,1.0000,1.0000,4.0000,1.0000,1.0000,0.0000,0.0000,3.0000,5.5000,5.5000,2.0000,1.0000,2.5000,3.0000,0.0000,2.5000,3.0000,5.5000,6.0000,0.5000,0.0000,0.0000,0.0000,1.5000,0.5000,0.5000,6.5000,8.5000,0.6403850018978119,8.503401756286621,925.3707733154297,2,S37G01N226,06
6503,2.3333,0.6667,4.6667,0.0000,0.0000,0.0000,0.0000,3.0000,5.0000,8.0000,1.6667,2.3333,1.3333,1.6667,0.0000,2.6667,2.3333,4.0000,4.6667,1.6667,0.0000,1.3333,3.0000,2.0000,1.3333,1.0000,7.3333,11.3333,0.6438131332397461,14.383394241333008,945.7231190999349,1,S37G01N226,50
6504,1.6667,0.3333,2.3333,0.0000,0.0000,0.3333,0.0000,1.3333,4.3333,9.0000,0.6667,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,3.6667,2.0000,0.6667,0.3333,1.6667,4.6667,0.6667,0.6667,1.3333,3.3333,7.6667,0.3321678439776103,17.2619047164917,572.5474497477213,1,S37G01N227,30
6505,1.6667,1.0000,5.0000,0.3333,0.3333,0.0000,0.0000,4.0000,7.3333,7.6667,3.3333,2.0000,2.3333,3.6667,0.0000,1.6667,3.3333,6.3333,6.6667,0.3333,0.0000,0.3333,0.3333,2.0000,0.6667,1.3333,6.6667,11.3333,0.38426830371220905,37.937384923299156,1100.9454345703125,2,S37G01N227,65
6506,0.6667,0.6667,1.6667,1.0000,1.3333,0.0000,0.0000,4.6667,8.3333,8.6667,2.0000,0.6667,2.0000,2.3333,0.0000,3.0000,4.0000,7.0000,8.0000,0.0000,0.0000,0.0000,0.3333,1.3333,0.3333,0.3333,4.6667,11.3333,0.5070145924886068,7.95709228515625,922.4579467773438,1,S37G01N228,16
6507,0.6667,0.6667,1.0000,0.0000,0.0000,0.0000,0.0000,2.6667,4.6667,7.3333,1.0000,1.0000,0.6667,0.6667,0.0000,1.3333,2.3333,4.0000,4.6667,0.3333,0.0000,1.0000,2.6667,2.3333,0.3333,0.6667,2.3333,9.0000,0.5541306535402933,7.232282320658366,288.8610026041667,2,S37G01N228,35
6508,3.0000,0.5000,2.0000,0.0000,0.0000,0.0000,0.0000,1.5000,4.0000,5.0000,0.0000,0.5000,0.5000,0.5000,0.0000,1.5000,1.5000,3.5000,3.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.5000,0.0000,3.5000,6.5000,0.5362903326749802,19.430051803588867,581.439697265625,2,S37G01N229,60
6509,1.6667,1.0000,3.6667,0.0000,0.0000,0.0000,0.0000,3.3333,7.3333,12.0000,2.3333,2.3333,1.6667,2.0000,0.3333,1.3333,2.0000,4.3333,4.0000,0.6667,0.0000,2.0000,4.6667,1.3333,1.3333,1.0000,5.0000,14.3333,0.5926898916562399,12.411162694295248,599.783935546875,1,S37G01N229,70
6510,2.0000,0.0000,2.6667,0.6667,0.6667,0.0000,0.0000,4.0000,8.0000,10.3333,2.3333,1.3333,0.6667,1.3333,0.0000,1.3333,3.6667,7.0000,7.3333,1.0000,0.0000,0.6667,2.3333,3.0000,0.6667,0.6667,4.0000,10.6667,0.4359486897786458,15.704989115397135,453.35418701171875,1,S37G01N230,10
6511,1.6667,0.0000,3.6667,0.0000,0.0000,0.0000,0.0000,4.0000,5.3333,6.6667,1.3333,1.0000,0.3333,0.3333,0.0000,1.0000,3.3333,4.3333,6.6667,0.3333,0.0000,0.0000,1.3333,0.6667,0.6667,0.3333,4.6667,8.3333,0.6916478176911672,18.518517812093098,664.9638671875,2,S37G01N230,55
6512,1.5000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,1.5000,2.0000,2.0000,1.5000,1.0000,1.0000,1.0000,0.5000,0.0000,1.0000,1.5000,2.0000,1.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,2.5000,4.0000,0.8865979313850403,19.035533905029297,709.814136505127,1,S37G01N231,06
6513,1.0000,0.3333,1.0000,0.0000,0.0000,0.0000,0.0000,1.3333,2.3333,4.6667,0.3333,1.3333,0.3333,0.6667,0.0000,1.3333,1.3333,2.0000,2.6667,0.0000,0.0000,0.3333,2.3333,0.3333,0.3333,1.0000,2.3333,4.0000,0.3967231214046478,15.277777353922525,613.8866678873698,2,S37G01N231,30
6514,1.0000,1.0000,0.6667,0.3333,0.3333,0.0000,0.0000,3.6667,6.3333,7.6667,1.6667,1.3333,1.6667,2.3333,0.0000,1.6667,3.3333,4.3333,6.6667,0.3333,0.0000,1.0000,1.3333,1.3333,0.3333,1.0000,2.3333,12.0000,0.6515810986359915,9.27899694442749,348.16001892089844,1,S37G01N232,16
6515,1.0000,0.0000,1.0000,1.3333,1.3333,0.0000,0.0000,2.6667,5.0000,7.0000,1.0000,2.3333,0.3333,0.3333,0.0000,1.0000,2.6667,3.6667,5.3333,0.3333,0.0000,0.3333,2.0000,2.0000,0.6667,1.6667,2.0000,6.6667,0.2901785771052043,7.3632198969523115,316.80997975667316,2,S37G01N232,65
6516,0.0000,0.0000,2.3333,0.0000,0.0000,0.0000,0.0000,2.0000,4.3333,6.0000,0.6667,1.0000,0.0000,0.3333,0.3333,1.0000,1.6667,3.3333,3.3333,0.6667,0.0000,0.6667,1.6667,0.3333,0.3333,0.6667,3.3333,6.0000,0.3552795151869456,0.0,465.30345662434894,1,S37G01N233,50
6517,1.6667,0.3333,4.0000,0.0000,0.0000,0.0000,0.0000,4.3333,5.3333,7.3333,1.6667,0.6667,0.6667,0.6667,0.0000,1.3333,3.3333,3.6667,6.6667,0.3333,0.0000,1.0000,2.0000,1.3333,0.0000,0.6667,5.3333,12.3333,0.8453389803568522,13.400276819864908,709.1442159016927,2,S37G01N233,70
6518,3.0000,0.6667,1.6667,0.6667,1.0000,0.0000,0.0000,4.0000,5.3333,8.0000,1.6667,3.0000,1.0000,1.0000,0.0000,1.0000,3.0000,4.0000,6.0000,1.3333,0.0000,1.3333,2.6667,2.0000,1.0000,2.0000,2.6667,13.0000,0.8913398583730062,29.966328938802082,316.8351745605469,2,S37G01N234,35
6519,5.0000,1.0000,4.0000,0.0000,0.0000,0.0000,0.0000,3.0000,5.5000,8.0000,4.5000,4.0000,2.5000,3.5000,0.0000,0.0000,2.0000,3.5000,4.0000,0.5000,0.0000,0.5000,2.5000,0.0000,1.5000,2.5000,4.0000,10.0000,0.27654868364334106,52.45847129821777,497.7977294921875,1,S37G01N234,65
6520,1.6667,0.3333,2.3333,0.0000,0.0000,0.0000,0.0000,3.6667,5.6667,6.6667,2.3333,2.0000,1.3333,1.6667,0.0000,1.6667,3.6667,5.3333,7.3333,1.0000,0.0000,0.0000,1.0000,1.0000,1.3333,0.6667,4.0000,8.6667,0.4640350937843323,22.572904586791992,594.5631306966146,2,S37G01N235,10
6521,2.5000,0.5000,1.0000,0.0000,0.0000,0.5000,0.0000,1.5000,4.5000,6.5000,4.5000,1.0000,3.0000,3.5000,0.0000,1.5000,1.0000,3.0000,2.0000,0.0000,0.0000,1.5000,2.0000,1.5000,0.5000,0.5000,2.5000,10.5000,0.6437687873840332,20.610837936401367,466.90794372558594,1,S37G01N235,60
6522,0.6667,0.0000,5.0000,0.3333,0.3333,0.0000,0.0000,2.0000,3.6667,6.3333,2.6667,1.0000,1.6667,4.0000,0.0000,2.3333,1.6667,3.3333,3.3333,0.6667,0.0000,0.6667,2.6667,1.6667,0.0000,1.0000,7.3333,7.6667,0.40848209460576373,10.49365266164144,1141.9359842936199,2,S37G01N236,30
6523,1.0000,0.3333,2.0000,0.3333,0.3333,0.0000,0.0000,1.6667,4.3333,5.6667,1.3333,2.0000,1.3333,1.3333,0.0000,1.3333,1.6667,3.0000,3.3333,0.3333,0.0000,0.3333,1.3333,1.0000,1.3333,0.6667,3.3333,5.6667,0.46023953954378766,13.928504625956217,564.3845520019531,1,S37G01N236,50
6524,1.0000,0.6667,2.0000,0.3333,0.3333,0.0000,0.0000,1.3333,4.3333,5.3333,0.6667,2.0000,1.3333,1.3333,0.0000,1.0000,1.0000,2.3333,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,3.0000,4.0000,0.42676766713460285,15.940961519877115,527.2105305989584,2,S37G01N237,16
6525,0.3333,0.0000,2.6667,0.0000,0.0000,0.0000,0.0000,1.3333,3.3333,4.6667,0.3333,0.6667,0.0000,0.0000,0.0000,0.6667,1.0000,2.6667,2.0000,0.3333,0.0000,0.0000,1.3333,0.6667,0.6667,0.0000,3.3333,2.6667,0.09523809949556987,33.333333333333336,6185.326517740886,1,S37G01N237,55
6526,0.5000,1.0000,5.5000,1.5000,1.5000,0.0000,0.0000,2.0000,4.5000,5.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,2.0000,4.0000,4.0000,1.5000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,6.0000,6.5000,0.32894736528396606,25.0,730.7818145751953,1,S37G01N238,06
6527,2.6667,0.3333,3.6667,1.0000,1.0000,0.0000,0.0000,4.3333,9.6667,10.3333,2.0000,2.3333,0.6667,0.6667,0.3333,1.3333,4.3333,10.0000,8.6667,1.0000,0.0000,0.0000,0.6667,1.3333,0.6667,1.6667,5.0000,9.3333,0.4101646939913432,23.745683352152508,982.6732788085938,2,S37G01N238,10
6528,3.5000,1.0000,6.5000,0.0000,0.5000,0.0000,0.0000,1.5000,4.0000,8.5000,1.5000,1.5000,0.5000,1.0000,0.0000,1.5000,1.5000,3.0000,3.0000,0.0000,0.0000,1.0000,4.5000,1.5000,0.5000,1.0000,8.0000,6.5000,0.5010806918144226,31.007115364074707,839.4196472167969,2,S37G01N239,65
6529,4.0000,0.3333,5.3333,0.3333,0.3333,0.0000,0.0000,4.3333,8.3333,13.3333,4.6667,1.3333,3.3333,4.3333,0.0000,1.3333,3.3333,5.6667,6.6667,0.6667,0.0000,2.0000,5.0000,0.0000,0.6667,0.6667,6.6667,18.0000,0.5733557740847269,16.8949081103007,596.6894887288412,1,S37G01N239,70
6530,2.5000,0.5000,1.5000,1.0000,1.5000,0.0000,0.0000,1.0000,4.0000,6.0000,3.0000,1.5000,3.0000,3.0000,0.0000,0.0000,1.0000,2.5000,2.0000,0.5000,0.0000,0.0000,2.0000,1.0000,0.0000,1.5000,1.5000,5.0000,0.4038250893354416,26.713038444519043,229.64490509033203,1,S37G01N240,35
6531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5000,2.0000,2.5000,0.5000,2.5000,0.0000,0.0000,0.0000,0.5000,1.0000,1.5000,2.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,2.0000,0.5000,4.5000,0.44999998807907104,0.0,80.06843566894531,2,S37G01N240,55
6532,4.0000,0.3333,4.0000,0.0000,0.0000,0.0000,0.0000,2.3333,5.3333,8.6667,2.0000,2.0000,1.0000,1.0000,0.0000,1.6667,2.0000,4.3333,4.0000,0.3333,0.0000,1.0000,3.3333,0.3333,1.0000,1.0000,5.6667,8.6667,0.48713324467341107,29.975029627482098,743.264658610026,1,S37G01N241,30
6533,2.3333,0.6667,3.6667,0.0000,0.0000,0.0000,0.0000,2.0000,6.6667,8.3333,2.6667,2.0000,3.6667,3.6667,0.0000,2.0000,1.6667,5.0000,3.3333,0.3333,0.0000,0.3333,1.6667,1.6667,0.3333,1.6667,5.6667,8.6667,0.49182838201522827,16.735605239868164,628.0466512044271,2,S37G01N241,60
6534,1.0000,0.3333,2.3333,0.0000,0.3333,0.3333,0.0000,0.6667,3.0000,7.3333,3.0000,1.0000,1.0000,1.6667,0.0000,0.6667,0.6667,2.0000,1.3333,0.6667,0.3333,2.0000,4.3333,1.0000,0.6667,0.3333,3.0000,8.3333,0.3352617224057515,5.773672103881836,702.9749247233073,2,S37G01N242,16
6535,1.3333,0.3333,3.0000,0.3333,0.3333,0.6667,0.0000,1.3333,3.3333,6.6667,2.3333,2.0000,1.3333,2.0000,0.3333,1.0000,1.0000,2.3333,2.0000,2.0000,0.6667,1.3333,3.3333,2.0000,1.3333,0.6667,4.0000,8.0000,0.43835469086964923,13.819539388020834,528.9115193684896,1,S37G01N242,50
6536,2.5000,1.5000,6.5000,1.5000,1.5000,0.5000,0.0000,2.0000,5.5000,7.5000,2.5000,2.0000,2.0000,2.0000,0.0000,2.0000,2.0000,5.5000,4.0000,1.5000,0.0000,1.0000,2.0000,2.0000,0.5000,1.5000,8.5000,9.0000,0.5699154585599899,21.47941541671753,860.8763580322266,2,S37G01N243,06
6537,2.6667,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,4.6667,10.3333,17.3333,4.3333,3.0000,4.0000,4.0000,0.3333,1.3333,3.6667,7.0000,7.3333,1.3333,0.0000,3.0000,7.0000,1.3333,1.3333,1.6667,6.3333,22.3333,0.5286126832167307,13.114315827687582,555.7553176879883,1,S37G01N243,70
6538,2.0000,0.3333,1.6667,0.0000,0.0000,0.0000,0.0000,2.3333,3.0000,5.3333,2.0000,1.6667,2.3333,3.0000,0.0000,0.3333,2.3333,3.0000,4.6667,1.0000,0.0000,0.6667,2.3333,1.0000,1.0000,0.6667,2.0000,9.0000,0.6529869437217712,20.373444239298504,187.76524861653647,2,S37G01N244,35
6539,3.0000,1.6667,4.6667,0.0000,0.0000,0.0000,0.0000,3.0000,8.3333,11.0000,3.6667,3.6667,2.0000,3.0000,0.3333,1.3333,2.3333,5.6667,4.6667,1.0000,0.0000,1.0000,2.6667,2.6667,2.3333,1.3333,6.0000,11.0000,0.44314024845759076,16.501063028971355,444.78004455566406,1,S37G01N244,50
6540,4.5000,0.5000,1.5000,0.0000,0.0000,0.0000,0.0000,2.0000,2.5000,6.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,1.5000,2.0000,3.0000,1.0000,0.0000,1.5000,3.5000,1.0000,0.0000,1.0000,2.0000,9.5000,0.8577440977096558,43.28153610229492,217.89883422851562,1,S37G01N245,55
6541,3.0000,1.0000,4.3333,0.3333,0.3333,0.0000,0.0000,2.3333,5.0000,6.6667,2.0000,1.6667,1.0000,1.3333,0.0000,1.6667,2.0000,3.3333,4.0000,0.3333,0.0000,0.6667,1.6667,0.6667,0.6667,1.0000,6.0000,7.6667,0.391598920027415,19.898457209269207,594.1564025878906,2,S37G01N245,60
6542,4.6667,1.0000,5.3333,0.3333,0.3333,0.0000,0.0000,5.3333,11.6667,13.0000,4.0000,2.0000,3.6667,5.6667,0.3333,1.6667,5.0000,10.0000,10.0000,2.0000,0.0000,0.6667,1.3333,1.0000,1.3333,0.6667,7.0000,16.3333,0.5656839807828268,23.621046384175617,778.0183919270834,2,S37G01N246,10
6543,2.3333,0.6667,7.0000,0.0000,0.0000,0.0000,0.0000,3.6667,8.3333,13.6667,2.6667,3.0000,1.3333,2.6667,0.0000,3.3333,3.0000,6.6667,6.0000,0.6667,0.0000,1.0000,5.3333,2.3333,1.6667,1.3333,10.3333,11.6667,0.3590010603268941,12.566132545471191,1422.229756673177,1,S37G01N246,30
6544,1.5000,0.0000,4.0000,2.0000,2.0000,0.0000,0.0000,6.0000,8.0000,8.5000,3.0000,1.5000,1.5000,2.0000,0.0000,1.5000,6.0000,7.0000,12.0000,1.0000,0.0000,0.5000,0.5000,1.0000,1.0000,0.5000,5.5000,15.0000,0.7968927919864655,12.799700260162354,733.1025390625,1,S37G01N247,06
6545,1.3333,0.6667,3.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4.6667,6.6667,2.3333,0.6667,1.0000,1.6667,0.0000,1.3333,2.3333,3.6667,4.6667,0.6667,0.0000,0.3333,2.0000,1.0000,0.6667,0.0000,4.3333,8.0000,0.36214860280354816,26.87771479288737,754.9789784749349,2,S37G01N247,16
6546,1.5000,2.0000,4.0000,1.5000,1.5000,0.0000,0.0000,5.0000,9.5000,13.5000,4.0000,3.5000,1.5000,2.0000,0.0000,2.5000,4.0000,8.5000,8.0000,2.0000,0.0000,1.5000,4.0000,2.5000,2.5000,1.0000,6.5000,16.0000,0.481394499540329,10.352719068527222,668.2837677001953,1,S37G01N248,35
6547,2.3333,0.0000,1.3333,0.0000,0.0000,0.0000,0.0000,1.0000,4.0000,6.6667,2.0000,0.3333,0.6667,0.6667,0.0000,1.3333,1.0000,3.6667,2.0000,1.6667,0.0000,1.3333,2.6667,0.3333,0.0000,0.3333,2.6667,6.6667,0.4373385061820348,17.701863924662273,678.7066548665365,2,S37G01N248,70
6548,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,4.0000,5.5000,7.5000,3.0000,1.0000,2.5000,3.0000,0.0000,0.5000,4.0000,5.0000,8.0000,1.0000,0.0000,0.5000,2.0000,1.5000,0.5000,0.5000,1.5000,12.0000,0.3401360511779785,8.116883277893066,106.95067596435547,2,S37G01N249,55
6549,3.3333,0.3333,1.6667,0.0000,0.0000,0.0000,0.0000,1.3333,2.0000,6.3333,0.3333,2.0000,0.0000,0.3333,0.0000,0.6667,1.3333,1.6667,2.6667,0.0000,0.0000,1.3333,4.3333,0.6667,0.0000,2.0000,2.3333,6.6667,0.479390690724055,29.022988001505535,255.3086954752604,1,S37G01N249,65
6550,2.0000,0.0000,1.6667,0.0000,0.0000,0.0000,0.0000,0.6667,2.6667,3.6667,1.6667,2.0000,1.3333,1.3333,0.0000,0.3333,0.3333,1.3333,0.6667,0.0000,0.0000,0.3333,1.0000,0.3333,1.6667,0.3333,2.0000,3.6667,0.42287581662336987,30.231480916341145,394.67979939778644,1,S37G01N250,50
6551,0.3333,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,3.3333,1.3333,1.0000,0.6667,1.3333,0.0000,0.6667,1.0000,1.3333,2.0000,0.3333,0.0000,0.6667,1.3333,1.3333,0.6667,0.3333,2.6667,4.6667,0.6367224852244059,4.761904716491699,769.3111063639323,2,S37G01N250,60
6552,2.3333,0.0000,1.6667,0.0000,0.0000,0.0000,0.0000,2.6667,5.0000,6.6667,2.3333,0.3333,1.0000,1.3333,0.0000,1.3333,1.6667,3.3333,3.3333,0.3333,0.0000,0.3333,1.6667,1.3333,0.3333,0.0000,3.0000,7.3333,0.5270294745763143,17.560254732767742,287.5062967936198,2,S37G01N251,30
6553,2.5000,2.5000,5.0000,1.5000,2.0000,0.0000,0.0000,4.5000,9.5000,13.0000,3.0000,2.5000,3.5000,4.0000,0.0000,2.5000,4.5000,8.5000,9.0000,0.5000,0.0000,1.0000,3.5000,1.0000,1.5000,1.0000,7.5000,15.5000,0.48878903687000275,15.294836044311523,782.1870574951172,1,S37G01N251,35
6554,2.6667,0.3333,3.3333,0.0000,0.0000,0.0000,0.0000,2.3333,6.0000,7.6667,1.6667,1.3333,0.6667,0.6667,0.0000,0.6667,1.6667,4.6667,3.3333,0.6667,0.0000,0.3333,1.6667,1.0000,0.6667,0.6667,4.0000,6.3333,0.3558501601219177,22.76958179473877,689.6900939941406,2,S37G01N252,10
6555,0.3333,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,3.6667,1.6667,0.6667,1.3333,2.0000,0.0000,0.3333,0.3333,0.3333,0.6667,0.6667,0.0000,0.0000,2.6667,1.6667,0.3333,0.3333,3.3333,3.3333,0.40747999648253125,5.787036895751953,529.0806477864584,1,S37G01N252,65
6556,3.3333,1.3333,1.3333,0.3333,0.3333,0.0000,0.0000,3.3333,6.0000,9.0000,2.3333,1.3333,3.3333,3.6667,0.0000,1.3333,2.0000,4.3333,4.0000,1.0000,0.0000,2.0000,3.0000,2.6667,0.3333,1.0000,2.6667,16.0000,0.5334681073824564,33.486899534861244,249.35064697265625,1,S37G01N253,16
6557,2.3333,0.6667,2.6667,0.3333,0.3333,0.3333,0.0000,6.0000,9.3333,14.0000,4.0000,2.0000,2.3333,3.3333,0.0000,2.0000,4.3333,6.0000,8.6667,1.6667,0.3333,2.3333,4.6667,1.3333,1.6667,0.3333,4.6667,21.3333,0.682947556177775,11.65674606959025,725.7541961669922,2,S37G01N253,70
6558,2.0000,1.5000,4.5000,0.5000,0.5000,0.0000,0.0000,1.5000,4.0000,5.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,1.5000,3.0000,3.0000,0.5000,0.0000,0.5000,1.0000,0.0000,0.0000,0.0000,5.5000,4.5000,0.4375,28.571428775787354,720.0,1,S37G01N254,06
6559,1.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1.5000,3.5000,4.0000,1.5000,1.0000,1.5000,2.0000,0.0000,1.0000,1.5000,3.5000,3.0000,0.5000,0.0000,0.0000,0.5000,1.0000,0.0000,1.0000,1.5000,4.5000,0.48803865909576416,11.645962715148926,353.8259735107422,2,S37G01N254,55
6560,2.0000,1.0000,3.6667,1.6667,2.0000,0.0000,0.0000,5.3333,8.0000,10.0000,3.0000,2.0000,2.0000,3.0000,0.0000,1.3333,5.0000,7.6667,10.0000,0.3333,0.0000,0.3333,2.0000,0.6667,1.6667,0.3333,5.0000,13.6667,0.6009576320648193,11.933732509613037,760.604014078776,2,S37G01N255,10
6561,1.6667,0.3333,3.3333,0.0000,0.0000,0.3333,0.0000,3.0000,6.0000,9.0000,3.6667,1.0000,3.0000,3.6667,0.3333,2.0000,1.6667,4.0000,3.3333,0.6667,0.0000,0.6667,3.0000,1.0000,0.6667,0.3333,5.3333,11.0000,0.5163170099258423,15.949272473653158,999.1407063802084,1,S37G01N255,16
6562,1.6667,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,2.6667,5.0000,7.0000,1.0000,1.6667,0.6667,0.6667,0.0000,0.3333,2.3333,4.3333,4.6667,0.3333,0.0000,0.0000,2.0000,1.0000,0.6667,1.0000,4.3333,6.0000,0.16778522729873657,14.094193458557129,692.3696797688802,2,S37G01N256,35
6563,2.3333,0.6667,1.3333,0.0000,0.0000,0.0000,0.0000,2.6667,3.3333,4.3333,1.0000,1.3333,0.3333,0.6667,0.0000,1.0000,1.6667,2.3333,3.3333,1.0000,0.0000,0.0000,1.0000,2.6667,0.6667,0.6667,2.3333,5.6667,0.40059220790863037,25.953983624776203,351.84168497721356,1,S37G01N256,60
6564,1.0000,0.5000,2.0000,1.5000,1.5000,0.0000,0.0000,4.5000,5.5000,5.5000,1.0000,2.5000,1.0000,1.5000,0.0000,1.5000,4.5000,5.5000,9.0000,0.5000,0.0000,0.0000,0.0000,1.0000,1.0000,1.5000,3.5000,10.0000,0.6969919204711914,21.08134889602661,456.3380432128906,2,S37G01N257,06
6565,4.6667,1.0000,5.6667,0.6667,0.6667,0.0000,0.0000,4.3333,6.3333,10.6667,3.6667,2.6667,1.6667,2.3333,0.0000,2.3333,3.3333,4.6667,6.6667,0.6667,0.0000,1.3333,4.3333,2.6667,1.0000,1.6667,8.0000,14.3333,0.5347182750701904,28.404525597890217,900.9521891276041,1,S37G01N257,65
6566,2.6667,0.0000,2.0000,0.3333,0.3333,0.0000,0.0000,1.6667,3.3333,4.6667,2.6667,1.3333,0.6667,1.6667,0.3333,1.3333,1.6667,2.6667,3.3333,0.0000,0.0000,0.3333,1.3333,2.0000,0.3333,1.0000,3.3333,5.0000,0.4490392605463664,18.58496888478597,695.9128011067709,1,S37G01N258,10
6567,2.6667,0.3333,6.0000,0.0000,0.0000,0.0000,0.0000,4.3333,7.6667,11.3333,3.0000,1.6667,2.3333,2.6667,0.0000,0.0000,3.3333,5.0000,6.6667,1.6667,0.0000,1.0000,3.6667,2.0000,1.3333,0.3333,6.0000,14.0000,0.37292273839314777,9.416195551554361,827.1798299153646,2,S37G01N258,70
